Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ANTH,4660,1,Evolution of Human Behav,30%,60%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Rapaport, Lisa G",
ANTH,4960,1,ANTH CI: Deaths in Pickens,80%,10%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Weisensee,",
,,,,,,,,,,,,,,,,Katherine E,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 8 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ARCH,1510,1,Arch Communication,56%,31%,6%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Hambright-Belue,",
,,,,,,,,,,,,,,,,Sallie Rebecca,
ARCH,1510,2,Arch Communication,57%,43%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mendez, Clarissa A",
ARCH,1510,3,Arch Communication,33%,47%,7%,0%,0%,0%,0%,0%,13%,0%,0%,0%,"Terim, Berrin",
ARCH,1510,4,Arch Communication,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Choma, Joseph",
ARCH,1510,5,Arch Communication,56%,38%,0%,0%,6%,0%,0%,0%,0%,0%,0%,0%,"Melnyk, Virginia Ellyn",
ARCH,1510,6,Arch Communication,44%,25%,25%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Pass, Brandon",
,,,,,,,,,,,,,,,,George,
ARCH,2520,1,Arch Foundations II,86%,0%,0%,7%,0%,0%,0%,7%,0%,0%,0%,0%,"Choma, Joseph",
ARCH,2520,2,Arch Foundations II,62%,38%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mendez, Clarissa A",
ARCH,2520,3,Arch Foundations II,31%,62%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Melnyk, Virginia Ellyn",
ARCH,2520,4,Arch Foundations II,40%,47%,7%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Pass, Brandon",
,,,,,,,,,,,,,,,,George,
ARCH,2520,5,Arch Foundations II,62%,15%,15%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Roberts, Kendall",
,,,,,,,,,,,,,,,,Maurice,
ARCH,2700,1,Structures I,90%,3%,0%,0%,3%,0%,0%,3%,0%,0%,0%,0%,"Kleiss, Michael",
,,,,,,,,,,,,,,,,Carlos Barrios,
ARCH,2710,1,Structures II,45%,31%,17%,3%,3%,0%,0%,0%,0%,0%,0%,0%,"Trick, Amy Christine",
ARCH,3510,2,Studio Clemson,40%,40%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Newman, Winifred",
,,,,,,,,,,,,,,,,Elysse,
ARCH,3530,1,Studio Genoa,82%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Houayek, Henrique M",
ARCH,3540,1,Studio Barcelona,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Roldan, Miguel",
ARCH,4140,3,Design Seminar,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schwennsen,",
,,,,,,,,,,,,,,,,Katherine Lee,
ARCH,4520,1,Synthesis Studio,40%,47%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schafer, George J",
ARCH,4520,2,Synthesis Studio,42%,50%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brown, Timothy Burl",
ARCH,4520,3,Synthesis Studio,17%,50%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Terim, Berrin",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 9 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ARCH,4520,4,Synthesis Studio,58%,25%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Franco Santa Cruz,",
,,,,,,,,,,,,,,,,David,
ARCH,4520,5,Synthesis Studio,25%,33%,42%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schwennsen,",
,,,,,,,,,,,,,,,,Katherine Lee,
ARCH,4520,6,Synthesis Studio,8%,83%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Heine, Ulrike Ann-",
,,,,,,,,,,,,,,,,Sophie,
ARCH,4770,1,Introduction of Craft,20%,80%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sweeney, Thomas",
,,,,,,,,,,,,,,,,Cullen,
ARCH,4990,1,Immersive Virtual Environ,13%,38%,38%,13%,0%,0%,0%,0%,0%,0%,0%,0%,"Lee, David M",
ARCH,6880,1,Arch Programming,82%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Edwards, Byron",
,,,,,,,,,,,,,,,,Malet,
ARCH,8110,1,Visualization II,58%,37%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hecker, Douglas A.",
ARCH,8320,2,Community 1:1,67%,22%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Pastre, David A",
ARCH,8520,7,Design Studio IV,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wilkerson, Julie Poe",
ARCH,8610,1,History/Theory II,68%,26%,0%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Laurence, Peter L",
ARCH,8620,2,History/Theory III,82%,9%,0%,0%,0%,0%,0%,9%,0%,0%,0%,0%,"Powers, Whitney K",
ARCH,8640,1,History/Theory IV,59%,41%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Franco Santa Cruz,",
,,,,,,,,,,,,,,,,David,
ARCH,8650,1,Topics in Health Policy,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Joseph, Anjali",
ARCH,8710,1,Structures II,53%,37%,5%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Albright, Dustin",
,,,,,,,,,,,,,,,,Graham,
ARCH,8730,1,Environmental Sys,77%,20%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Blouin, Vincent Yves",
,,,,,,,,,,,,,,,,Marie,
ARCH,8730,2,Environmental Sys,40%,50%,0%,0%,0%,0%,0%,0%,10%,0%,0%,0%,"Blouin, Vincent Yves",
,,,,,,,,,,,,,,,,Marie,
ARCH,8740,2,Building Process:TR,56%,44%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brown, Timothy Burl",
ARCH,8820,1,Building Economics,76%,24%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Peek, Eric Vincent",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 10 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ARCH,8920,1,Comprehensive Studio,18%,82%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Albright, Dustin",
,,,,,,,,,,,,,,,,Graham,
ARCH,8920,2,Comprehensive Studio,36%,64%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harding, Daniel Nevin",
ARCH,8920,3,Comprehensive Studio,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ersoy, Ufuk",
ARCH,8920,4,Comprehensive Studio,38%,63%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Allison, David J",
ARCH,8960,1,A+H Studio: Tectonic,57%,43%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Edwards, Byron",
,,,,,,,,,,,,,,,,Malet,
ART,1050,1,Foundation Drawing I,58%,8%,17%,8%,0%,0%,0%,8%,0%,0%,0%,0%,"Johnson, Lori Brook",
ART,1510,1,Foundations Art I,75%,8%,8%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"De Cuba, Rachel Lynn",
ART,1510,2,Foundations Art I,75%,17%,0%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Stevens, Brooks",
,,,,,,,,,,,,,,,,Harris,
ART,2050,1,Beginning Life Drawing,50%,7%,14%,7%,14%,0%,0%,7%,0%,0%,0%,0%,"Massey, Dustin L",
ART,2070,1,Beginning Painting,50%,20%,10%,0%,10%,0%,0%,10%,0%,0%,0%,0%,"Massey, Dustin L",
ART,2100,6,Art Appreciation,95%,0%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Manson V, Joseph",
,,,,,,,,,,,,,,,,Richard,
ART,2100,7,Art Appreciation,82%,9%,5%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Bradshaw, Lauren",
,,,,,,,,,,,,,,,,Elizabeth,
ART,2100,8,Art Appreciation,73%,18%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Morning-glory, Molly",
ART,2100,10,Art Appreciation,43%,24%,10%,14%,5%,0%,0%,5%,0%,0%,0%,0%,"Massey, Dustin L",
ART,2100,11,Art Appreciation,83%,9%,4%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Massey, Dustin L",
ART,2100,12,Art Appreciation,73%,9%,14%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Kerecman, Carolyn",
,,,,,,,,,,,,,,,,Grace,
ART,2100,13,Art Appreciation,95%,0%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Manson V, Joseph",
,,,,,,,,,,,,,,,,Richard,
ART,2100,401,Art Appreciation,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hung, Christina",
,,,,,,,,,,,,,,,,Nguyen,
ART,2110,1,Begin Printmaking,67%,27%,0%,0%,7%,0%,0%,0%,0%,0%,0%,0%,"Tollefsen, Olaf",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 11 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ART,2150,1,Begin Graphic Design,63%,25%,0%,0%,6%,0%,0%,6%,0%,0%,0%,0%,"Gerhard, David",
,,,,,,,,,,,,,,,,Sidney,
ART,3550,1,Atelier InSite-Creat Inq I,80%,0%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Manson V, Joseph",
,,,,,,,,,,,,,,,,Richard,
ART,4200,1,Time Base & Digital Art Fn,57%,14%,21%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"De Cuba, Rachel Lynn",
ART,4200,5,Time Base & Digital Art,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"De Cuba, Rachel Lynn",
ART,8210,1,Visual Narrative,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Donar, David Stewart",
AS,1100,2,Heritage & Values of USAF,83%,8%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Blanton, Joseph",
,,,,,,,,,,,,,,,,Michael,
AS,3100,1,Leading & Effective Comm,85%,8%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Leneau, Wayne D",
AS,4100,2,National Security Policy II,92%,0%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"King, Jason",
ASL,1010,1,Am Sign Lang I,68%,20%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hurdich, Jason",
ASL,1010,2,Am Sign Lang I,75%,8%,8%,0%,4%,0%,0%,0%,4%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASL,1010,4,Am Sign Lang I,79%,8%,4%,4%,4%,0%,0%,0%,0%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASL,1010,5,Am Sign Lang I,64%,12%,16%,0%,4%,0%,0%,4%,0%,0%,0%,0%,"Cripps, Jody Herbert",
ASL,1010,6,Am Sign Lang I,74%,4%,9%,4%,4%,0%,0%,4%,0%,0%,0%,0%,"Misener Dunn, Kim",
,,,,,,,,,,,,,,,,Marlene,
ASL,1020,1,Am Sign Lang I,64%,21%,4%,7%,0%,0%,0%,4%,0%,0%,0%,0%,"Hurdich, Jason",
ASL,1020,2,Am Sign Lang I,63%,25%,8%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Hurdich, Jason",
ASL,1020,3,Am Sign Lang I,75%,21%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASL,2010,1,Am Sign Lang II,81%,15%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Misener Dunn, Kim",
,,,,,,,,,,,,,,,,Marlene,
ASL,2010,2,Am Sign Lang II,80%,12%,4%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Misener Dunn, Kim",
,,,,,,,,,,,,,,,,Marlene,
ASL,2020,1,Am Sign Lang II,70%,22%,4%,0%,0%,0%,0%,0%,4%,0%,0%,0%,"Hurdich, Jason",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 12 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ASL,2020,2,Am Sign Lang II,77%,19%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Misener Dunn, Kim",
,,,,,,,,,,,,,,,,Marlene,
ASL,3000,2,Fingerspelling & Numbers -,36%,29%,0%,0%,21%,0%,0%,14%,0%,0%,0%,0%,"Fitzmaurice, Stephen",
,,,,,,,,,,,,,,,,Benjamin,
ASL,3010,1,Advanced A S L I,60%,30%,0%,0%,10%,0%,0%,0%,0%,0%,0%,0%,"Misener Dunn, Kim",
,,,,,,,,,,,,,,,,Marlene,
ASL,3020,1,Advanced Asl II,73%,13%,0%,0%,7%,0%,0%,0%,7%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASTR,1010,1,Solar System Astronomy,58%,25%,10%,4%,2%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1010,2,Solar System Astronomy,54%,28%,10%,3%,3%,0%,0%,1%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1020,1,Stellar Astronomy,33%,40%,19%,3%,2%,0%,0%,3%,0%,0%,0%,0%,"Ajello, Marco",
ASTR,1030,1,Solar Systm Astr Lab,24%,52%,20%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,2,Solar Systm Astr Lab,50%,33%,8%,4%,4%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,3,Solar Systm Astr Lab,29%,42%,17%,4%,0%,0%,0%,8%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,4,Solar Systm Astr Lab,50%,42%,4%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1040,1,Stellar Astr Lab,29%,50%,17%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1040,2,Stellar Astr Lab,52%,39%,4%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1040,3,Stellar Astr Lab,17%,61%,4%,9%,9%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1040,4,Stellar Astr Lab,52%,48%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 13 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ASTR,3030,1,Galactic Astrophys,73%,20%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Zrake, Jonathan J",
AUD,2850,1,Acoustics of Music,45%,45%,0%,0%,9%,0%,0%,0%,0%,0%,0%,0%,"Altstatt, Hamilton S",
AUE,8160,1,Eng Combustion Emiss,38%,38%,8%,0%,17%,0%,0%,0%,0%,0%,0%,0%,"Lawler, Benjamin",
,,,,,,,,,,,,,,,,John,
AUE,8170,500,Alt Energy Sources,66%,28%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Zhang, Jiangfeng",
AUE,8240,1,Autonomous Driving Tech,78%,17%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Jia, Yunyi",
AUE,8290,4,Tire Behavior,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bokar, Jason C",
AUE,8500,6,Stability/Safety Sys,67%,25%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Ayalew, Beshah",
AUE,8550,16,Struct/Thermal Analysis M,38%,44%,19%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schmueser, David",
,,,,,,,,,,,,,,,,William,
AUE,8690,1,Qual Assur Automotiv Man,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kivett, Dee Ann",
,,,,,,,,,,,,,,,,Wood,
AUE,8860,1,"Vehicle Noise, Vibrat & Har",65%,18%,12%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Poland, Jeffrey Blane",
AUE,8930,1,Perception & Intelligence,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Li, Bing",
AUE,8930,13,Autonomy: Science and Sy,85%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Krovi, Venkat",
,,,,,,,,,,,,,,,,Narayan,
AUE,8930,555,Deep Learning:Appl. in Eng,64%,23%,9%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Rai, Rahul",
AUE,9910,4,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Jia, Yunyi",
AUE,9910,16,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Pilla, Srikanth",
AUE,9910,700,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Rai, Rahul",
AVS,2110,1,Meat Processing Techniqu,60%,30%,0%,0%,10%,0%,0%,0%,0%,0%,0%,0%,"Fletcher, David James",
AVS,3010,400,Anat & Phys Dom Ani,76%,18%,5%,0%,1%,0%,0%,0%,0%,0%,0%,0%,"Birrenkott, Glenn P",
AVS,3090,1,Equine Evaluation,78%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sinclair, Chelsea",
,,,,,,,,,,,,,,,,Drumwright,
AVS,3100,1,Animal Health,72%,17%,9%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Strickland, James",
,,,,,,,,,,,,,,,,Robert,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 14 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
AVS,3150,400,Animal Welfare,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ali, Ahmed Badr",
,,,,,,,,,,,,,,,,Abdelwahab,
AVS,3700,1,Principles of Animal Nutriti,66%,20%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Strickland, James",
,,,,,,,,,,,,,,,,Robert,
AVS,3750,1,Applied Animal Nutrition,54%,12%,31%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Arguelles-Ramos,",
,,,,,,,,,,,,,,,,Mireille,
AVS,4000,400,AVS Professional Develop,12%,54%,15%,8%,8%,0%,0%,4%,0%,0%,0%,0%,"Jones, Jeryl C",
AVS,4010,1,Beef Production,15%,10%,30%,35%,5%,0%,0%,5%,0%,0%,0%,0%,"Long, Nathan M",
AVS,4060,400,Sems & Topics: Senior Cap,14%,71%,0%,14%,0%,0%,0%,0%,0%,0%,0%,0%,"Jones, Jeryl C",
AVS,4090,400,Equine Repro Physiology,53%,47%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sinclair, Chelsea",
,,,,,,,,,,,,,,,,Drumwright,
AVS,4120,400,Advanced Equine Manage,69%,25%,0%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Vernon, Kristine Lang",
AVS,4130,1,Animal Products,71%,27%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Miller, Richelle",
,,,,,,,,,,,,,,,,Lorraine,
AVS,4150,400,Contemporary Issues in AV,54%,36%,4%,0%,7%,0%,0%,0%,0%,0%,0%,0%,"Sinclair, Chelsea",
,,,,,,,,,,,,,,,,Drumwright,
AVS,4170,1,Animal Agribusiness Devel,75%,17%,0%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Vernon, Kristine Lang",
AVS,4410,7,AVS Teaching Experience,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Strickland, James",
,,,,,,,,,,,,,,,,Robert,
AVS,4530,401,Animal Reproduction,20%,28%,12%,32%,0%,0%,0%,8%,0%,0%,0%,0%,"Pratt, Scott Lee",
AVS,4670,1,Animal Physiology II,73%,17%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Dunn, Heather",
,,,,,,,,,,,,,,,,Walker,
AVS,4700,1,Animal Genetics,9%,26%,35%,15%,6%,0%,0%,9%,0%,0%,0%,0%,"Long, Nathan M",
AVS,4910,2,Diagnostic Imaging Animal,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Jones, Jeryl C",
AVS,4910,14,Undergrad Research Experi,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Aguerre, Matias Jose",
AVS,8010,401,Animal Welfare,91%,0%,0%,0%,0%,0%,0%,0%,9%,0%,0%,0%,"Ali, Ahmed Badr",
,,,,,,,,,,,,,,,,Abdelwahab,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 15 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
BCHM,3010,1,Molecular Biochemistry,48%,29%,14%,5%,0%,0%,0%,2%,2%,0%,0%,0%,"Anderson, Heidi",
,,,,,,,,,,,,,,,,Dodson,
BCHM,3010,2,Molecular Biochem(HON),71%,25%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Anderson, Heidi",H
,,,,,,,,,,,,,,,,Dodson,
BCHM,3010,3,Molecular Biochemistry,22%,56%,19%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Marcotte, William R",
BCHM,3050,1,Essen Elements Bioch,85%,13%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harris, Michael",
,,,,,,,,,,,,,,,,Timothy,
BCHM,3050,2,Essen Elements Bioch,86%,13%,0%,0%,1%,0%,0%,0%,0%,0%,0%,0%,"Harris, Michael",
,,,,,,,,,,,,,,,,Timothy,
BCHM,3050,3,Essen Elements Bioch,37%,47%,14%,1%,0%,0%,0%,1%,0%,0%,0%,0%,"Chavan, Suchitra",
BCHM,3050,4,Essen Elements Bioch,13%,47%,27%,9%,2%,0%,0%,2%,0%,0%,0%,0%,"Chavan, Suchitra",
BCHM,3050,5,Essen Elements Bioch (HO,93%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harris, Michael",H
,,,,,,,,,,,,,,,,Timothy,
BCHM,4320,1,Bioch of Metabolism,84%,13%,1%,1%,0%,0%,0%,0%,0%,0%,0%,0%,"Paul, Kimberly S",
BCHM,4340,8,Biochemistry of Metabolis,75%,13%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ford, Geoffrey T",
BCHM,4360,1,Genes to Proteins,38%,37%,14%,5%,3%,0%,0%,3%,0%,0%,0%,0%,"Sehorn, Michael Glen",
BCHM,4360,2,Mol Bio Genes to Proteins(,56%,39%,0%,0%,0%,0%,0%,0%,6%,0%,0%,0%,"Sehorn, Michael Glen",H
BCHM,4400,1,Bioinformatics,68%,29%,0%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Wang, Liangjiang",
BCHM,4900,4,STRIDE in STEM,86%,0%,0%,14%,0%,0%,0%,0%,0%,0%,0%,0%,"Starr-Moss, Alison",
,,,,,,,,,,,,,,,,Nicole,
BCHM,4920,1,Honors Thesis in BCHM (H,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Smith, Kerry S.",H
BCHM,4930,1,Senior Seminar,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kozubowski, Lukasz",
BCHM,4930,2,Senior Seminar,73%,23%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kozubowski, Lukasz",
BDSI,8000,1,Biomed Data Sci & Info Se,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Dean, Brian",
,,,,,,,,,,,,,,,,Christopher,
BE,2120,1,Fundamentals of Biosys En,57%,26%,13%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Drapcho, Caye Marie",
BE,3220,1,Sm Wtrshd Hyd & Sed,31%,50%,19%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Owino, Tom O.",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 16 of 146,
