Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
PKSC,3680,1,Pkg and Society,41%,38%,15%,3%,3%,0%,0%,0%,"Batt, Heather P",
PKSC,4030,1,Pkg Career Prep,67%,33%,0%,0%,0%,0%,0%,0%,"Kimmel, Robert M.",
PKSC,4200,1,Pkg Design & Dev,75%,25%,0%,0%,0%,0%,0%,0%,"Kimmel, Robert M.",
PKSC,4300,1,Converting Flex Pkg,32%,53%,12%,2%,0%,0%,0%,2%,"Darby, Duncan O",
PKSC,4400,1,Packaging for Distribution,31%,46%,19%,4%,0%,0%,0%,0%,"Batt, Gregory S",
PKSC,4640,1,Fd & Hc Pkg Systems,68%,27%,5%,0%,0%,0%,0%,0%,"Cooksey, Kay D",
PKSC,8510,1,Pkg Sci Seminar,67%,25%,0%,0%,0%,0%,0%,8%,"Pometto, Anthony Lou",
PLPA,2130,1,Fungi & Civilization,45%,30%,18%,1%,1%,0%,0%,5%,"Kerrigan, Julia Loui",
PLPA,8090,1,Analytical Technique,60%,33%,0%,0%,0%,0%,0%,7%,Tharayil-Santhakumar,
POSC,1010,1,Amer National Govt,23%,49%,10%,3%,5%,0%,0%,10%,"Stewart, Joseph Earl",
POSC,1010,2,Amer National Govt,8%,28%,31%,15%,13%,0%,0%,5%,"Warber, Adam L",
POSC,1020,1,Intro Intl Relations,8%,47%,38%,6%,0%,0%,0%,0%,"Tannenbaum, Aron Geo",
POSC,1020,2,Intro Intl Relations,14%,39%,31%,6%,6%,0%,0%,4%,"Taydas, Zeynep",
POSC,1020,3,Intro Intl Relations,25%,48%,19%,1%,4%,0%,0%,3%,"Lundgren, Lydia Loui",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 80 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
POSC,1030,1,Intro to Political Theory,27%,30%,27%,8%,5%,0%,0%,3%,"Turner, Brandon P",
POSC,1040,1,Intro Compar Pol,11%,45%,23%,14%,0%,0%,0%,7%,"Pearce, Colin",
POSC,1040,2,Intro Compar Pol,29%,50%,10%,2%,2%,0%,0%,6%,"Curtis, Katherine Am",
POSC,1990,1,Intro Pol Sci,42%,21%,25%,6%,4%,0%,0%,2%,"Petersheim, Meredith",
POSC,3020,1,State and Loc Gov,10%,51%,27%,2%,5%,0%,0%,5%,"Ransom, Bruce W",
POSC,3210,1,Public Admin,10%,38%,43%,2%,7%,0%,0%,0%,"Woodard, James D",
POSC,3610,1,Intl Pol in Crisis,47%,37%,10%,0%,3%,0%,0%,3%,"Matic, Vladimir",
POSC,3610,2,Intl Pol in Crisis,28%,56%,11%,0%,6%,0%,0%,0%,"Fortier, Jeremy",
POSC,3630,1,Us Foreign Policy,26%,35%,24%,3%,12%,0%,0%,0%,"Miller, Steven Vince",
POSC,3710,1,European Politics,29%,50%,19%,2%,0%,0%,0%,0%,"Curtis, Katherine Am",
POSC,3750,1,European Integration,8%,23%,46%,0%,8%,0%,0%,15%,"Taydas, Zeynep",
POSC,3890,1,Rel. Liberty & Constitution,54%,46%,0%,0%,0%,0%,0%,0%,"Frost, Daniel H",
POSC,4030,1,United States Congress,32%,52%,8%,0%,4%,0%,0%,4%,"Peake, Jeffrey Scott",
POSC,4050,1,American Presidency,5%,23%,32%,9%,18%,0%,0%,14%,"Warber, Adam L",
POSC,4360,1,Law Courts Politics,79%,8%,4%,0%,4%,0%,0%,4%,"Stewart, Joseph Earl",
POSC,4370,1,Constitut Law: Rights & Libert,48%,42%,0%,0%,3%,0%,0%,6%,"Frost, Daniel H",
POSC,4490,1,Political Theory of Capitalism,23%,30%,23%,7%,7%,0%,0%,10%,"Turner, Brandon P",
POSC,4530,1,American Political Thought,22%,56%,17%,3%,3%,0%,0%,0%,"Thompson, C Bradley",
POSC,4540,1,Southern Politics,7%,47%,40%,0%,7%,0%,0%,0%,"Woodard, James D",
POSC,4570,1,Political Terrorism,37%,44%,15%,2%,0%,0%,0%,2%,"Tannenbaum, Aron Geo",
POSC,4760,1,Middle East Politics,36%,45%,5%,5%,5%,0%,0%,5%,"Matic, Vladimir",
POSC,4820,1,Political Novel and Film,13%,39%,39%,4%,0%,0%,0%,4%,"Woodard, James D",
PRTM,2000,7,Prof & Prac in PRTM,0%,0%,0%,0%,0%,93%,7%,0%,"Harris, Brandon S",
PRTM,2070,1,Practicum II,0%,0%,0%,0%,0%,95%,5%,0%,"Anderson, Daniel Mor",
PRTM,2200,2,Foundations of PRTM,28%,55%,14%,0%,0%,0%,0%,3%,"Tucker, Teresa Walto",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 81 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
PRTM,2200,3,Foundations of PRTM,47%,37%,7%,7%,0%,0%,0%,3%,"Powell, Gwynn M",
PRTM,2200,4,Foundations of PRTM,41%,38%,17%,3%,0%,0%,0%,0%,"McGuire, Francis A",
PRTM,2200,5,Foundations of PRTM,53%,44%,3%,0%,0%,0%,0%,0%,"Hartman, Cindy L",
PRTM,2200,6,Foundations of PRTM,72%,12%,12%,4%,0%,0%,0%,0%,"Jordan, Katherine An",
PRTM,2200,7,Foundations of PRTM,62%,28%,3%,7%,0%,0%,0%,0%,"Harris, Brandon S",
PRTM,2410,1,Intro to CRSCM,25%,52%,20%,3%,0%,0%,0%,0%,"Tucker, Teresa Walto",
PRTM,2600,1,Found of Recreational Therapy,87%,7%,2%,0%,4%,0%,0%,0%,"Chancellor, Anna-Mar",
PRTM,2650,1,Terminology in RT Practice,73%,13%,7%,2%,5%,0%,0%,0%,"Lewis, Stephen Thoma",
PRTM,2700,1,Intro Rec Res Mgt,43%,48%,5%,0%,0%,0%,0%,5%,"Larson, Lincoln R",
PRTM,2810,1,Intro to Golf Mgt,40%,60%,0%,0%,0%,0%,0%,0%,"Savedra, Adam R",
PRTM,2820,1,Principle Golfer Dev,50%,40%,10%,0%,0%,0%,0%,0%,"Lucas, Richard A",
PRTM,2830,1,Adv Mth Golf Teachng,50%,25%,8%,17%,0%,0%,0%,0%,"Savedra, Adam R",
PRTM,2980,4,Creative Inquiry in PRTM II,45%,55%,0%,0%,0%,0%,0%,0%,"McGuire, Francis A",
PRTM,2980,7,Creative Inquiry in PRTM II,64%,36%,0%,0%,0%,0%,0%,0%,"Brookover, Robert S",
PRTM,2980,8,Creative Inquiry in PRTM II,80%,20%,0%,0%,0%,0%,0%,0%,"Brookover, Robert S",
PRTM,3050,1,Safety/Risk Mgt PRTM,40%,31%,17%,6%,6%,0%,0%,0%,"Anderson, Daniel Mor",
PRTM,3070,1,Facility Operations,73%,28%,0%,0%,0%,0%,0%,0%,"Goodman, Craig T",
PRTM,3250,1,Global Persp in Rec,8%,70%,15%,3%,3%,0%,0%,3%,"Tucker, Teresa Walto",
PRTM,3270,1,RT Impl & Eval: Ment Hlth Cond,86%,9%,5%,0%,0%,0%,0%,0%,"Hawkins, Brent L.",
PRTM,3420,1,Intro to Tourism,55%,31%,10%,0%,2%,0%,0%,2%,"Norman, William C",
PRTM,3420,2,Intro to Tourism,56%,31%,3%,0%,3%,0%,0%,6%,"Shakona, Maloud",
PRTM,3440,1,Tourism Markets,45%,23%,23%,5%,0%,0%,0%,5%,"Backman, Sheila J",
PRTM,3440,2,Tourism Markets,55%,29%,14%,0%,0%,0%,0%,2%,"Backman, Sheila J",
PRTM,3450,1,Tourism Management,81%,10%,6%,0%,0%,0%,0%,3%,"Duffy, Lauren N",
PRTM,3460,1,Heritage Tourism,47%,38%,9%,2%,0%,0%,0%,4%,"Ramshaw, Gregory Phi",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 82 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
PRTM,3470,1,Sport Tourism,33%,36%,21%,3%,3%,0%,0%,3%,"Ramshaw, Gregory Phi",
PRTM,3530,1,Foundations of Camp Counseling,40%,50%,0%,0%,0%,0%,0%,10%,"Powell, Gwynn M",
PRTM,3550,1,Trends & Issues in Camp Mgt,64%,14%,14%,0%,0%,0%,0%,7%,"Tucker, Teresa Walto",
PRTM,3830,1,Golf Shop Operations,54%,23%,15%,8%,0%,0%,0%,0%,"Lucas, Richard A",
PRTM,3910,2,Intro to GIS for PRTM,73%,18%,0%,0%,9%,0%,0%,0%,"White, David Lawrenc",
PRTM,4210,1,Rec Fin Resc Mgt,35%,32%,16%,6%,3%,0%,0%,6%,"Anderson, Daniel Mor",
PRTM,4260,1,Trends & Issues in Rec Therapy,58%,33%,8%,0%,0%,0%,0%,0%,"Hawkins, Brent L.",
PRTM,4300,1,World Geog Parks,23%,60%,17%,0%,0%,0%,0%,0%,"Powell, Robert Baxte",
PRTM,4310,1,Methods Envir Inter,70%,20%,10%,0%,0%,0%,0%,0%,"Bixler, Robert D",
PRTM,4450,1,Conventions,69%,28%,0%,0%,0%,0%,0%,3%,"Martin, Jeffery S",
PRTM,4460,2,Community Tourism,19%,63%,15%,0%,0%,0%,0%,4%,"Chancellor, Herbert",
PRTM,4470,1,Perspect Intl Travel,61%,23%,13%,0%,0%,0%,0%,3%,"Duffy, Lauren N",
PRTM,4510,1,Seminar in CRSCM,26%,56%,15%,0%,3%,0%,0%,0%,"Hartman, Cindy L",
PRTM,4540,1,Trends in Sport Mgt,80%,20%,0%,0%,0%,0%,0%,0%,"Arthur-Banning, Skye",
PRTM,4550,1,Adv Program Planning,58%,25%,0%,17%,0%,0%,0%,0%,"Cathey, Jamie Lynn",
PRTM,4980,2,Creative Inquiry in PRTM IV,70%,30%,0%,0%,0%,0%,0%,0%,"Chancellor, Herbert",
PRTM,4980,3,Creative Inquiry in PRTM IV,80%,0%,0%,0%,20%,0%,0%,0%,"Walters, Kellie Aman",
PRTM,4980,6,Creative Inquiry in PRTM IV,77%,15%,8%,0%,0%,0%,0%,0%,"Hawkins, Brent L.",
PRTM,4980,8,Creative Inquiry in PRTM IV,50%,10%,40%,0%,0%,0%,0%,0%,"Chancellor, Anna-Mar",
PRTM,8030,1,Sem Rec & Park Admin,63%,21%,0%,0%,13%,0%,0%,4%,"Arthur-Banning, Skye",
PRTM,8110,2,Research Methods,81%,12%,0%,0%,4%,0%,0%,4%,"Hallo, Jeffrey Charl",
PRTM,8210,1,Alt Funding for PRTM,89%,11%,0%,0%,0%,0%,0%,0%,"Brookover, Robert S",
PRTM,8250,1,Populations in PRTM,38%,50%,13%,0%,0%,0%,0%,0%,"Schmalz, Dorothy L",
PRTM,8400,2,Tourism Planning,33%,50%,17%,0%,0%,0%,0%,0%,"Norman, William C",
PSYC,2010,1,Intro to Psychology,31%,31%,20%,8%,5%,0%,0%,6%,"Jorgensen, Jo Anne",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 83 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
PSYC,2010,2,Intro to Psychology,28%,38%,23%,5%,4%,0%,0%,2%,"Brainerd, Edwin G",
PSYC,2010,3,Intro to Psychology,39%,24%,23%,6%,4%,0%,0%,4%,"Taylor, Mary A",
PSYC,2010,4,Intro to Psychology,41%,35%,13%,3%,4%,0%,0%,4%,"Taylor, Mary A",
PSYC,2010,5,Intro to Psychology,30%,44%,10%,6%,6%,0%,0%,4%,"Switzer, Fred S",
PSYC,2010,20,Intro to Psychology (HON),47%,37%,11%,0%,0%,0%,0%,5%,"Kowalski, Robin Mari",H
PSYC,2020,1,Intro Psychology Lab,89%,0%,0%,0%,5%,0%,0%,5%,"McKibben, Eric S",
PSYC,2020,3,Intro Psychology Lab,84%,12%,0%,0%,4%,0%,0%,0%,"McKibben, Eric S",
PSYC,2020,4,Intro Psychology Lab,86%,0%,10%,0%,5%,0%,0%,0%,"McKibben, Eric S",
PSYC,2020,6,Intro Psychology Lab,82%,5%,0%,0%,9%,0%,0%,5%,"Ellis, Lauren Elizab",
PSYC,3060,1,Human Sexual Beh,62%,19%,11%,4%,3%,0%,0%,1%,"King, Bruce Michael",
PSYC,3090,100,Intro Exp Psych,27%,34%,22%,5%,7%,0%,0%,5%,"Tyrrell, Richard A",
PSYC,3090,200,Intro Exp Psych,41%,31%,17%,3%,7%,0%,0%,0%,"Bisson, Jennifer Bai",
PSYC,3090,300,Intro Exp Psych,77%,13%,7%,0%,0%,0%,0%,3%,"Wallace, Allison Lei",
PSYC,3100,100,Advanced Experimental Psych,45%,35%,5%,0%,5%,0%,0%,10%,"Bisson, Jennifer Bai",
PSYC,3100,200,Advanced Experimental Psych,47%,37%,11%,0%,5%,0%,0%,0%,"Sanborn, Sarah Mae",
PSYC,3100,300,Advanced Experimental Psych,50%,22%,11%,11%,6%,0%,0%,0%,"Britt, Thomas W.",
PSYC,3100,400,Advanced Experimental Psych,76%,18%,0%,0%,0%,0%,0%,6%,"Campbell, Robert L",
PSYC,3100,500,Advanced Experimental Psych,53%,32%,5%,5%,5%,0%,0%,0%,"Stephens, Benjamin R",
PSYC,3100,600,Advanced Experimental Psych,73%,27%,0%,0%,0%,0%,0%,0%,"Gugerty, Leo J",
PSYC,3240,1,Physiological Psych,30%,31%,25%,8%,1%,0%,0%,4%,"Cantalupo, Claudio",
PSYC,3240,2,Physiological Psych,35%,40%,11%,9%,2%,0%,0%,3%,"Pilcher, June J.",
PSYC,3330,1,Cognitive Psych,77%,14%,5%,4%,0%,0%,0%,0%,"Merritt, Paul Steven",
PSYC,3330,2,Cognitive Psych,71%,20%,4%,1%,3%,0%,0%,1%,"Merritt, Paul Steven",
PSYC,3340,1,Cognitive Psych Lab,60%,25%,10%,0%,0%,0%,0%,5%,"Jasper, Phillip Weis",
PSYC,3340,2,Cognitive Psych Lab,78%,11%,11%,0%,0%,0%,0%,0%,"Day, Brian M",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 84 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
PSYC,3340,3,Cognitive Psych Lab,63%,21%,0%,5%,5%,0%,0%,5%,"Sewall, Ashley Ann",
PSYC,3400,1,Lifespan Developmental Psych,27%,41%,20%,6%,3%,0%,0%,3%,"Alley, Pamela R",
PSYC,3520,1,Social Psychology,38%,35%,13%,8%,3%,0%,0%,3%,"Jorgensen, Jo Anne",
PSYC,3520,2,Social Psychology,39%,30%,19%,6%,3%,0%,0%,4%,"Jorgensen, Jo Anne",
PSYC,3640,1,Industrial Psych,49%,44%,3%,0%,0%,0%,0%,4%,"Switzer, Fred S",
PSYC,3680,1,Organizational Psych,41%,41%,16%,1%,0%,0%,0%,1%,"McKibben, Eric S",
PSYC,3680,2,Organizational Psych,46%,39%,14%,0%,1%,0%,0%,0%,"McKibben, Eric S",
PSYC,3690,1,Leadership in Orgs,27%,27%,21%,15%,2%,0%,0%,8%,"Raymark, Patrick H",
PSYC,3700,1,Personality,49%,24%,13%,10%,3%,0%,0%,1%,"Kramer, William S",
PSYC,3830,1,Abnormal Psychology,16%,42%,28%,8%,2%,0%,0%,4%,"Pury, Cynthia L S",
PSYC,3830,2,Abnormal Psychology,14%,43%,20%,6%,14%,0%,0%,3%,"Alley, Pamela R",
PSYC,3830,3,Abnormal Psychology,31%,40%,11%,9%,9%,0%,0%,0%,"Alley, Pamela R",
PSYC,4080,1,Women and Psychology,64%,20%,8%,0%,0%,0%,0%,8%,"Kowalski, Robin Mari",
PSYC,4150,1,Systems and Theories,35%,30%,18%,0%,13%,0%,0%,5%,"Brainerd, Edwin G",
PSYC,4150,2,Systems and Theories,27%,24%,24%,3%,9%,0%,0%,12%,"Brainerd, Edwin G",
PSYC,4220,1,Perception,28%,38%,21%,7%,0%,0%,0%,7%,"Cantalupo, Claudio",
PSYC,4220,2,Perception,25%,21%,36%,18%,0%,0%,0%,0%,"Pagano, Christopher",
PSYC,4220,3,Perception,40%,12%,24%,12%,4%,0%,0%,8%,"Cantalupo, Claudio",
PSYC,4430,1,Infant & Child Dev,59%,30%,11%,0%,0%,0%,0%,0%,"Sanborn, Sarah Mae",
PSYC,4430,2,Infant & Child Dev,33%,37%,19%,7%,4%,0%,0%,0%,"Sanborn, Sarah Mae",
PSYC,4470,1,Moral Development,33%,58%,0%,0%,8%,0%,0%,0%,"Campbell, Robert L",
PSYC,4560,1,Psychophysiology,88%,8%,4%,0%,0%,0%,0%,0%,"Salley, James Nathan",
PSYC,4800,1,Health Psychology,46%,54%,0%,0%,0%,0%,0%,0%,"McCubbin, James A",
PSYC,4880,1,Psychotherapy,44%,44%,6%,0%,0%,0%,0%,6%,"Quick, Lucinda Sorci",
PSYC,4890,1,Science of Sleep,39%,57%,0%,0%,4%,0%,0%,0%,"Pilcher, June J.",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 85 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
PSYC,4920,4,Senior Laboratory,88%,6%,0%,0%,0%,0%,0%,6%,"Allison, Brooke Bake",
PSYC,4920,5,Senior Laboratory,68%,14%,0%,5%,9%,0%,0%,5%,"Stahl, Jessica Anne",
PSYC,4930,100,Pract Clinical Psych,80%,13%,0%,0%,0%,0%,0%,7%,"Zinzow, Heidi Marie",
PSYC,8110,1,Research Design II,90%,5%,0%,0%,0%,0%,0%,5%,"Rosopa, Patrick J",
PSYC,8130,1,Research Design III,89%,11%,0%,0%,0%,0%,0%,0%,"Moore, D Dewayne",
PSYC,8140,1,Quantitative Lab,89%,6%,0%,0%,0%,0%,0%,6%,"Moore, D Dewayne",
PSYC,8370,1,Ergonomics Psych,67%,33%,0%,0%,0%,0%,0%,0%,"Pagano, Christopher",
PSYC,8820,1,Occupat Health Psy,63%,38%,0%,0%,0%,0%,0%,0%,"Sinclair, Robert Ray",
RED,8010,1,Market Analysis,75%,19%,0%,0%,0%,0%,0%,6%,"Farris, John Terrenc",
RED,8120,1,Real Estate Technology,88%,0%,6%,0%,0%,0%,0%,6%,"Benedict, Robert Cre",
RED,8130,1,Strat in Real Estate,64%,29%,7%,0%,0%,0%,0%,0%,"Hughes, Phillip Rive",
REL,1010,1,Intro to Religion,86%,6%,3%,0%,0%,0%,0%,6%,"Stephens, Robert J",
REL,1010,2,Intro to Religion,82%,6%,6%,0%,0%,0%,0%,6%,"Stephens, Robert J",
REL,1010,3,Intro to Religion,74%,6%,6%,0%,3%,3%,0%,9%,"Stephens, Robert J",
REL,1020,1,World Religions,20%,37%,29%,9%,0%,0%,0%,6%,"Cohen, Peter A",
REL,1020,2,World Religions,25%,28%,19%,14%,8%,0%,0%,6%,"Cohen, Peter A",
REL,1020,4,World Religions,24%,48%,9%,6%,9%,0%,0%,3%,"Cohen, Peter A",
REL,3000,1,Studying Religion,17%,33%,29%,8%,4%,0%,0%,8%,"White, Benjamin L",
REL,3010,1,Old Testament,56%,31%,8%,6%,0%,0%,0%,0%,"Grosby, Steven E",
REL,3020,1,New Testament Lit,34%,44%,16%,3%,0%,0%,0%,3%,"White, Benjamin L",
REL,3030,1,The Quran,29%,57%,5%,0%,10%,0%,0%,0%,"Saif, Mashal",
REL,3060,1,Judaism,58%,32%,0%,0%,3%,0%,0%,6%,"Grosby, Steven E",
REL,3130,1,Buddhism,86%,6%,6%,3%,0%,0%,0%,0%,"Stephens, Robert J",
REL,3150,1,Islam,14%,48%,14%,0%,10%,0%,0%,14%,"Saif, Mashal",
RS,3010,1,Rural Sociology,30%,56%,12%,0%,0%,0%,0%,2%,"Robinson, Kenneth L",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 86 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
RS,4590,1,The Community,40%,40%,10%,0%,10%,0%,0%,0%,"Robinson, Kenneth L",
RUSS,1020,1,Elementary Russian,30%,60%,0%,0%,0%,0%,0%,10%,"Bridgwood, Joan",
RUSS,3400,1,19th C Russ Culture,44%,38%,0%,6%,0%,0%,0%,13%,"Bridgwood, Joan",
SOC,2010,2,Introduction to Sociology,42%,33%,23%,0%,0%,0%,0%,2%,"Barr, Mary Louise",
SOC,2010,3,Introduction to Sociology,45%,39%,16%,0%,0%,0%,0%,0%,"Holland, Jennifer Le",
SOC,2010,4,Introduction to Sociology,43%,26%,26%,0%,0%,0%,0%,4%,"Barr, Mary Louise",
SOC,2010,5,Introduction to Sociology,37%,38%,25%,0%,0%,0%,0%,0%,"Barr, Mary Louise",
SOC,2010,6,Introduction to Sociology,30%,37%,30%,0%,2%,0%,0%,0%,"Barr, Mary Louise",
SOC,2010,7,Introduction to Sociology,51%,35%,12%,2%,0%,0%,0%,0%,"Holland, Jennifer Le",
SOC,2010,8,Introduction to Sociology,76%,24%,0%,0%,0%,0%,0%,0%,"Edwards, Jeffrey D",
SOC,2010,9,Introduction to Sociology,66%,27%,5%,0%,0%,0%,0%,1%,"Edwards, Jeffrey D",
SOC,2020,1,Social Problems,61%,22%,0%,11%,0%,0%,0%,6%,"Southworth, Stephani",
SOC,2020,2,Social Problems,36%,40%,13%,4%,4%,0%,0%,2%,"Southworth, Stephani",
SOC,2050,1,Sociology Lab,52%,14%,5%,10%,10%,0%,0%,10%,"Vander Mey, Brenda J",
SOC,3020,1,Research Methods I,28%,20%,36%,8%,8%,0%,0%,0%,"Whitehead, Andrew L",
SOC,3040,1,Social Research Methods II,14%,52%,28%,0%,3%,0%,0%,3%,"Luo, Ye",
SOC,3100,1,Marriage & Intimacy,70%,28%,2%,0%,0%,0%,0%,0%,"Edwards, Jeffrey D",
SOC,3310,1,Urban Sociology,34%,32%,17%,6%,9%,0%,0%,2%,"Southworth, Stephani",
SOC,3500,1,Self & Society,23%,45%,28%,4%,0%,0%,0%,0%,"Granberg, Ellen M.",
SOC,3600,1,Class & Poverty,57%,30%,4%,9%,0%,0%,0%,0%,"Haller, William J",
SOC,3800,1,Intro Social Service,43%,43%,11%,2%,0%,0%,0%,2%,"Holland, Jennifer Le",
SOC,3880,1,Criminal Justice,12%,33%,33%,12%,8%,0%,0%,2%,"Britz, Margaret Tina",
SOC,3890,1,Criminology,14%,31%,19%,12%,10%,0%,0%,14%,"White, William C",
SOC,3910,1,Soc of Deviance,30%,35%,26%,5%,2%,0%,0%,2%,"Southworth, Stephani",
SOC,3920,1,Juvenile Delinquency,14%,27%,16%,23%,16%,0%,0%,5%,"White, William C",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 87 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
SOC,3970,1,Substance Abuse,66%,28%,3%,0%,0%,0%,0%,3%,"Edwards, Jeffrey D",
SOC,4030,1,"Technol, Environment & Society",27%,32%,27%,5%,0%,0%,0%,9%,"Mobley, F Catherine",
SOC,4040,1,Soc Theory,49%,29%,11%,9%,3%,0%,0%,0%,"Wentworth, William M",
SOC,4320,1,Soc of Religion,32%,28%,12%,12%,12%,0%,0%,4%,"Whitehead, Andrew L",
SOC,4440,1,Sociology of Educ,24%,35%,18%,18%,6%,0%,0%,0%,"Southworth, Stephani",
SOC,4590,1,The Community,44%,44%,0%,13%,0%,0%,0%,0%,"Robinson, Kenneth L",
SOC,4600,1,Race & Ethnicity,38%,21%,24%,10%,3%,0%,0%,3%,"Vander Mey, Brenda J",
SOC,4610,1,Sex & Gender,24%,24%,27%,19%,0%,0%,0%,5%,"Winslow, Sarah Evely",
SOC,4800,1,Medical Sociology,76%,18%,0%,0%,0%,0%,0%,6%,"Wentworth, William M",
SOC,4840,1,Child Abuse,42%,31%,23%,2%,0%,0%,0%,2%,"Sturkie, Douglas K",
SOC,4860,5,Creative Inquiry in Sociology,50%,28%,17%,0%,6%,0%,0%,0%,"Britz, Margaret Tina",
SOC,4860,6,Creative Inquiry in Sociology,62%,14%,10%,5%,10%,0%,0%,0%,"Britz, Margaret Tina",
SOC,4930,1,Soc of Corrections,30%,30%,30%,10%,0%,0%,0%,0%,"White, William C",
SOC,4940,1,Organized Crimes,62%,15%,23%,0%,0%,0%,0%,0%,"Britz, Margaret Tina",
SOC,4970,1,Senior Lab,53%,18%,12%,12%,6%,0%,0%,0%,"Vander Mey, Brenda J",
SOC,4970,2,Senior Lab,48%,28%,8%,4%,12%,0%,0%,0%,"Vander Mey, Brenda J",
SPAN,1010,1,Elementary Spanish,35%,35%,29%,0%,0%,0%,0%,0%,"Montes, Heidi J",
SPAN,1010,2,Elementary Spanish,44%,17%,33%,0%,6%,0%,0%,0%,"Montes, Heidi J",
SPAN,1020,1,Elementary Spanish,17%,17%,22%,6%,28%,0%,0%,11%,"Simpson, Roger K",
SPAN,1020,2,Elementary Spanish,21%,26%,16%,21%,0%,0%,0%,16%,"Simpson, Roger K",
SPAN,1020,3,Elementary Spanish,47%,24%,18%,0%,0%,0%,0%,12%,"Simpson, Roger K",
SPAN,1020,4,Elementary Spanish,26%,32%,26%,0%,5%,0%,0%,11%,"Simpson, Roger K",
SPAN,1020,5,Elementary Spanish,15%,25%,20%,15%,15%,0%,0%,10%,"Simpson, Roger K",
SPAN,1020,6,Elementary Spanish,50%,17%,22%,6%,0%,0%,0%,6%,"Robison, Cathy A",
SPAN,1020,7,Elementary Spanish,44%,22%,11%,11%,6%,0%,0%,6%,"Robison, Cathy A",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 88 of 93,
Grades Report for 201501,,,,,,,,,,,,,
